,Baseline,wf_current_only_s10_p12_o0_H30_wfstrict_rolling.csv,wf_current_only_s10_p16_o0_H30_wfstrict_rolling.csv,wf_current_only_s10_p20_o0_H30_wfstrict_rolling.csv,wf_current_only_s10_p8_o0_H30_wfstrict_rolling.csv,wf_current_only_s15_p12_o0_H30_wfstrict_rolling.csv,wf_current_only_s15_p16_o0_H30_wfstrict_rolling.csv,wf_current_only_s15_p20_o0_H30_wfstrict_rolling.csv,wf_current_only_s15_p8_o0_H30_wfstrict_rolling.csv,wf_current_only_s5_p12_o0_H30_wfstrict_rolling.csv,wf_current_only_s5_p16_o0_H30_wfstrict_rolling.csv,wf_current_only_s5_p20_o0_H30_wfstrict_rolling.csv,wf_current_only_s5_p8_o0_H30_wfstrict_rolling.csv,wf_current_only_s8_p12_o0_H30_wfstrict_rolling.csv,wf_current_only_s8_p16_o0_H30_wfstrict_rolling.csv,wf_current_only_s8_p20_o0_H30_wfstrict_rolling.csv,wf_current_only_s8_p8_o0_H30_wfstrict_rolling.csv
2022-07-03,0.001583,-0.002758,-0.002758,0.002758,0.003093,0.002758,0.002758,0.003093,0.003093,-0.003093,-0.003093,0.002758,0.002758,-0.002758,-0.002758,0.002758,-0.003093
2022-07-04,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-07-05,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-07-06,0.020444,-0.010222,-0.010222,0.010222,0.010222,0.010222,0.010222,0.010222,0.010222,-0.010222,0.010222,0.010222,0.010222,-0.010222,-0.010222,0.010222,-0.010222
2022-07-07,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-07-08,0.005294,0.000578,0.000578,-0.000578,-0.000496,-0.000578,-0.000578,-0.000496,-0.000496,0.000496,-0.000578,-0.000578,-0.000578,-0.000496,-0.000496,-0.000578,0.000496
2022-07-09,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-07-10,0.008748,-0.008097,-0.008097,0.008097,0.006679,0.008097,0.008097,0.006679,0.006679,-0.006679,0.008097,0.008097,0.008097,0.006679,0.006679,0.008097,-0.006679
2022-07-11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-07-12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-07-13,0.013482,-0.006741,-0.006741,0.006741,0.006741,0.006741,0.006741,-0.006741,0.006741,-0.006741,0.006741,0.006741,0.006741,0.006741,0.006741,0.006741,-0.006741
2022-07-14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-07-15,0.042595,-0.021297,-0.021297,0.021297,0.021297,0.021297,0.021297,-0.021297,0.021297,-0.021297,0.021297,0.021297,0.021297,0.021297,0.021297,0.021297,-0.021297
2022-07-16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-07-17,0.027194,0.013597,-0.013597,0.013597,-0.013597,0.013597,0.013597,-0.013597,0.013597,-0.013597,0.013597,0.013597,0.013597,0.013597,0.013597,0.013597,-0.013597
2022-07-18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-07-19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-07-20,0.016484,0.010302,-0.008242,0.008242,-0.008242,0.008242,0.008242,-0.008242,0.010302,-0.010302,0.008242,0.008242,0.008242,0.010302,0.010302,0.008242,-0.010302
2022-07-21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-07-22,-0.005930,-0.002965,0.002965,-0.002965,0.002965,-0.002965,-0.002965,0.002965,-0.002965,-0.002965,-0.002965,-0.002965,0.002965,-0.002965,-0.002965,-0.002965,0.002965
2022-07-23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-07-24,0.000890,0.000495,-0.000445,0.000445,-0.000445,0.000445,0.000445,-0.000445,0.000495,0.000445,0.000445,0.000445,-0.000495,0.000495,0.000495,0.000445,0.000445
2022-07-25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-07-26,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-07-27,-0.005395,-0.002697,-0.002697,-0.002697,-0.002697,-0.002697,-0.002697,-0.002697,-0.002697,-0.002697,-0.002697,-0.002697,0.002697,-0.002697,-0.002697,-0.002697,-0.002697
2022-07-28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-07-29,0.026298,0.013149,0.013149,0.013149,0.013149,0.013149,0.013149,0.013149,0.013149,0.013149,0.013149,0.013149,-0.013149,0.013149,0.013149,0.013149,0.013149
2022-07-30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-07-31,0.042185,0.026366,0.026366,0.021093,0.026366,0.021093,0.021093,0.026366,0.026366,0.021093,0.021093,0.021093,-0.026366,0.026366,0.026366,0.021093,0.021093
2022-08-01,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-08-02,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-08-03,-0.016605,-0.009225,-0.009225,-0.008302,-0.009225,-0.008302,-0.008302,-0.009225,-0.009225,-0.008302,-0.008302,-0.008302,0.009225,-0.009225,-0.009225,0.009225,-0.008302
2022-08-04,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-08-05,-0.020515,0.010258,0.010258,-0.010258,-0.010258,-0.010258,-0.010258,-0.010258,-0.010258,0.010258,-0.010258,0.010258,-0.010258,-0.010258,-0.010258,0.010258,-0.010258
2022-08-06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-08-07,-0.007877,0.003938,0.003938,-0.003938,-0.003938,-0.003938,-0.003938,-0.003938,-0.003938,0.003938,-0.003938,0.003938,-0.003938,-0.003938,-0.003938,0.003938,-0.003938
2022-08-08,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-08-09,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-08-10,-0.024265,0.012133,0.012133,-0.012133,-0.015166,-0.012133,-0.012133,0.012133,-0.015166,0.015166,-0.012133,0.015166,0.015166,0.012133,-0.015166,0.015166,-0.012133
2022-08-11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-08-12,0.010708,-0.005354,-0.005354,0.005354,0.005354,0.005354,0.005354,-0.005354,0.005354,-0.005354,0.005354,-0.005354,-0.005354,-0.005354,0.005354,-0.005354,0.005354
2022-08-13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-08-14,0.002664,-0.004396,-0.004396,0.004396,0.004890,0.004396,0.004396,-0.004396,0.004890,-0.004890,0.004396,-0.004890,-0.004890,-0.004396,0.004890,-0.004890,0.004396
2022-08-15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-08-16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-08-17,-0.034050,0.021058,0.021058,-0.021058,-0.017346,-0.021058,-0.021058,0.021058,-0.017346,0.017346,0.017346,-0.021058,0.017346,0.021058,-0.017346,-0.021058,-0.021058
2022-08-18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-08-19,-0.031386,0.015693,0.015693,-0.015693,-0.015693,-0.015693,-0.015693,0.015693,-0.015693,0.015693,0.015693,-0.015693,0.015693,0.015693,-0.015693,-0.015693,-0.015693
2022-08-20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-08-21,0.008604,-0.004302,-0.004302,0.004302,0.004302,0.004302,0.004302,-0.004302,0.004302,-0.004302,0.004302,-0.004302,0.004302,-0.004302,0.004302,0.004302,0.004302
2022-08-22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-08-23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-08-24,-0.004430,0.002215,0.002215,-0.002215,-0.002215,-0.002215,-0.002215,0.002215,-0.002215,0.002215,-0.002215,0.002215,-0.002215,0.002215,-0.002215,-0.002215,-0.002215
2022-08-25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-08-26,0.007574,-0.003787,-0.003787,0.003787,0.003787,0.003787,0.003787,-0.003787,0.003787,0.003787,0.003787,0.003787,0.003787,0.003787,0.003787,0.003787,0.003787
2022-08-27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-08-28,-0.015435,0.007718,0.007718,-0.007718,-0.007718,-0.007718,-0.007718,0.007718,-0.007718,-0.007718,-0.007718,-0.007718,-0.007718,-0.007718,-0.007718,-0.007718,-0.007718
2022-08-29,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-08-30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-08-31,0.041019,-0.020510,-0.020510,0.020510,0.015382,0.020510,0.020510,-0.020510,0.015382,0.020510,0.020510,0.020510,0.020510,0.015382,0.015382,0.020510,0.020510
2022-09-01,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-09-02,0.008790,-0.004395,-0.004395,0.004395,0.003296,0.004395,0.004395,-0.004395,0.003296,0.004395,0.004395,0.004395,0.004395,0.003296,-0.004395,0.008790,0.004395
2022-09-03,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-09-04,-0.003737,0.001869,0.001869,-0.001869,-0.001401,-0.001869,-0.001869,0.001869,-0.001401,0.001401,-0.001869,-0.001869,-0.001869,-0.001401,0.001869,-0.003737,-0.001869
2022-09-05,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-09-06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-09-07,0.029142,-0.014571,-0.014571,0.014571,0.012952,0.014571,0.014571,-0.014571,0.012952,-0.012952,0.014571,0.014571,0.014571,0.012952,-0.014571,0.029142,0.014571
2022-09-08,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-09-09,0.017196,-0.006973,-0.006973,0.006973,0.006973,0.006973,0.006973,-0.006973,0.006973,-0.006973,0.006973,0.006973,0.006973,0.006973,-0.006973,0.013946,0.006973
2022-09-10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-09-11,0.006080,-0.003040,-0.003040,0.003040,0.003378,0.003040,0.003040,-0.003040,0.003378,-0.003378,0.003040,0.003040,0.003040,0.003378,-0.003040,0.003040,0.003040
2022-09-12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-09-13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-09-14,0.072323,0.036162,-0.036162,0.036162,0.036162,0.036162,0.036162,-0.036162,0.036162,0.036162,0.036162,-0.036162,0.036162,0.036162,-0.036162,0.036162,0.036162
2022-09-15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-09-16,-0.010704,-0.007329,0.008551,-0.008551,-0.007329,-0.008551,-0.008551,0.008551,-0.007329,-0.008551,-0.008551,0.007329,-0.008551,-0.007329,0.008551,-0.008551,-0.008551
2022-09-17,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-09-18,-0.017747,-0.007888,0.008874,-0.008874,-0.007888,-0.008874,-0.008874,0.008874,-0.007888,-0.008874,-0.008874,0.007888,-0.008874,-0.007888,0.008874,-0.008874,0.007888
2022-09-19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-09-20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-09-21,0.007256,0.003628,-0.003628,0.003628,0.003628,0.003628,0.003628,-0.003628,0.003628,0.003628,-0.003628,0.003628,0.003628,0.003628,-0.003628,0.003628,-0.003628
2022-09-22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-09-23,-0.041506,-0.016467,0.022031,-0.022031,-0.016467,-0.022031,-0.022031,0.022031,-0.016467,-0.022031,0.016467,-0.022031,-0.022031,-0.016467,0.022031,-0.022031,0.016467
2022-09-24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-09-25,-0.019868,0.013689,0.013689,-0.013689,-0.011733,-0.013689,-0.013689,0.013689,0.013689,-0.013689,-0.013689,-0.013689,-0.013689,-0.011733,0.013689,-0.013689,0.011733
2022-09-26,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-09-27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-09-28,0.027690,-0.015496,-0.015496,0.015496,0.013283,0.015496,0.015496,-0.015496,-0.015496,0.015496,0.015496,0.015496,0.015496,-0.015496,-0.015496,0.015496,-0.013283
2022-09-29,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-09-30,-0.006281,0.002830,0.002830,-0.002830,-0.002426,-0.002830,-0.002830,0.002830,0.002830,-0.002830,-0.002830,-0.002830,-0.002830,0.002830,0.002830,-0.002830,0.002426
2022-10-01,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-10-02,-0.017209,0.012508,0.012508,-0.012508,-0.010721,-0.012508,-0.012508,0.012508,0.012508,-0.012508,-0.012508,-0.012508,-0.012508,0.012508,0.012508,-0.012508,0.010721
2022-10-03,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-10-04,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-10-05,-0.009650,0.004939,0.004939,-0.004939,-0.004233,-0.004939,-0.004939,0.004939,0.004939,-0.004939,-0.004939,-0.004939,-0.009878,0.004939,0.004939,-0.004939,0.004233
2022-10-06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-10-07,0.021554,-0.015656,-0.015656,0.015656,0.011742,0.015656,0.015656,-0.015656,-0.015656,0.015656,0.015656,0.015656,0.031312,-0.015656,-0.015656,0.015656,-0.011742
2022-10-08,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-10-09,-0.002693,0.001347,0.001347,-0.001347,-0.001496,-0.001347,-0.001347,0.001347,0.001347,-0.001347,-0.001347,-0.001347,-0.001347,0.001347,0.001347,-0.001347,0.001496
2022-10-10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-10-11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-10-12,-0.009627,0.004813,0.004813,-0.004813,-0.004813,-0.004813,-0.004813,0.004813,0.004813,-0.004813,-0.004813,-0.004813,-0.004813,0.004813,0.004813,-0.004813,0.004813
2022-10-13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-10-14,0.031785,-0.015892,-0.015892,0.015892,0.015892,0.015892,0.015892,-0.015892,-0.015892,0.015892,0.015892,-0.015892,0.015892,-0.015892,-0.015892,0.015892,-0.015892
2022-10-15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-10-16,0.025591,-0.012796,-0.012796,0.012796,0.012796,0.012796,0.012796,-0.012796,-0.012796,0.012796,0.012796,-0.012796,0.012796,-0.012796,-0.012796,0.012796,-0.012796
2022-10-17,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-10-18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-10-19,0.032500,-0.014281,-0.014281,0.014281,0.020520,0.014281,0.014281,-0.014281,-0.014281,0.014281,0.014281,-0.020520,0.014281,-0.014281,-0.014281,0.014281,-0.020520
2022-10-20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-10-21,-0.001018,0.000509,0.000509,-0.000509,-0.000509,-0.000509,-0.000509,0.000509,0.000509,-0.000509,-0.000509,0.000509,-0.000509,0.000509,0.000509,-0.000509,0.000509
2022-10-22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-10-23,-0.014036,-0.000931,-0.000931,0.000931,0.007125,0.000931,0.000931,-0.000931,-0.000931,0.000931,0.000931,-0.007125,0.000931,-0.000931,-0.000931,0.000931,-0.007125
2022-10-24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-10-25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-10-26,-0.009246,0.004623,0.004623,-0.004623,-0.004623,-0.004623,-0.004623,0.004623,0.004623,-0.004623,-0.004623,0.004623,0.004623,0.004623,0.004623,-0.004623,0.004623
2022-10-27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-10-28,-0.004146,0.002073,0.002073,-0.002073,-0.002073,-0.002073,-0.002073,0.002073,0.002073,-0.002073,-0.002073,0.002073,0.002073,0.002073,0.002073,-0.002073,0.002073
2022-10-29,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-10-30,0.021073,-0.005487,-0.005487,0.005487,0.000729,0.005487,0.005487,-0.005487,-0.005487,0.005487,0.005487,-0.000729,0.005487,-0.005487,-0.005487,0.005487,-0.000729
2022-10-31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-11-01,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-11-02,-0.049444,0.024722,0.024722,-0.024722,-0.024722,-0.024722,-0.024722,0.024722,0.024722,-0.024722,-0.024722,0.024722,-0.024722,0.024722,0.024722,-0.024722,0.024722
2022-11-03,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-11-04,-0.037625,0.018812,0.018812,-0.018812,0.018812,-0.018812,-0.018812,0.018812,0.018812,-0.018812,-0.018812,0.018812,-0.018812,0.018812,0.018812,-0.018812,0.018812
2022-11-05,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-11-06,-0.033310,0.016655,0.016655,-0.016655,0.016655,-0.016655,-0.016655,0.016655,0.016655,-0.016655,-0.016655,0.014804,-0.016655,0.016655,0.016655,-0.016655,0.014804
2022-11-07,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
